# name-stuff given names
# format: name|gender|frequency|tags
#
Kale|M|5|modern,mythological
Kalen|M?|5|modern
Kalia|F|5|modern
Kalie|F|5|modern
Kalli|F|5|modern
Kalvin|M|5|modern
Kalyn|F|5|modern
Kamdyn|U|5|modern
Kami|F?|5|5
Kamilah|F|5|modern
Kamille|F|5|modern
Kamiyah|F|5|modern
Kamron|M|5|modern
Kandace|F|5|modern
Kandi|F|5|5
Kandice|F|5|modern
Kandy|F|5|5
Kannon|M|5|modern
Karie|F|5|5
Karim|M|5|modern
Karis|F|5|modern
Karley|F|5|modern
Karma|F|5|modern
Karmen|F|5|modern
Karolyn|F|5|5
Karon|F|5|5
Karrie|F|5|5
Karsen|U|5|modern
Kasandra|F|5|modern
Kashton|M|5|5
Kassie|F|5|modern
Katalina|F|5|modern
Katarina|F|5|modern
Katelin|F|5|modern
Katerina|F|5|modern
Kathlyn|F|5|5
Kathryne|F|5|vintage
Katia|F|5|modern
Katlin|F|5|modern
Kattie|F|5|vintage
Kayce|U|5|5
Kaycee|F|5|modern
Kaylah|F|5|modern
Kaylan|F?|5|modern
Kayleen|F|5|modern
Kaylen|F?|5|modern
Kaylene|F|5|modern
Kayley|F|5|modern
Kayli|F|5|modern
Kaysen|M?|5|modern
Keanu|M|5|5
Keeley|U|5|modern
Keila|F|5|modern
Keily|F|5|modern
Kelby|M|5|modern
Kelsea|F|5|modern
Kelton|M|5|modern
Kendell|M?|5|modern
Kendyl|F|5|modern
Kenji|M|5|5
Kenley|M|5|modern
Kensley|F|5|modern
Kenyatta|U|5|5
Kenyon|M|5|modern
Keon|M|5|modern
Kerrie|F|5|5
Kesha|F|5|5
Keshawn|M|5|modern
Keshia|F|5|modern
Keven|M|5|modern
Kevon|M|5|modern
Keyla|F|5|modern
Keyon|M|5|modern
Khadija|F|5|modern
Khadijah|F|5|modern
Khaleesi|F|5|modern
Khalid|M|5|modern
Khari|U|5|5
Kia|F|5|modern
Kianna|F|5|modern
Kimora|F|5|modern
Kingsley|M|5|modern
Kinsey|F|5|modern
Kinslee|F|5|modern
Kip|M|5|5
Kirstin|F|5|modern
Kisha|F|5|5
Kit|M?|5|5
Koa|M?|5|5
Koby|M|5|modern
Koda|M?|5|5
Kodi|U|5|modern
Kohen|M|5|5
Kole|M|5|modern
Kolten|M|5|modern
Konner|M|5|modern
Konnor|M|5|modern
Kora|F|5|modern,mythological
Korbin|M|5|modern
Kortney|F|5|modern
Kraig|M|5|5
Kristan|F|5|modern
Kristofer|M|5|modern
Kristyn|F|5|modern
Krysta|F|5|modern
Kya|F|5|modern
Kye|F?|5|modern
Kylah|F|5|modern
Kylen|M?|5|modern
Kymani|M?|5|modern
Kyndall|F|5|modern
Kynlee|F|5|modern
Kyree|M?|5|modern
Kyson|M|5|modern
Lachlan|M|5|modern
Laci|F|5|modern
Lailah|F|5|modern
Laine|M?|5|modern
Laken|F|5|modern
Lakesha|F|5|5
Lanette|F|5|5
Langston|M|5|modern
Lani|F|5|modern
Lanie|F|5|modern
Lanny|M|5|5
Laquita|F|5|modern
Laron|M|5|modern
Lars|M|5|modern
Larue|F|5|vintage
Lashonda|F|5|5
Latanya|F|5|5
Latonia|F|5|5
Latosha|F|5|5
Latrice|F|5|modern
Latricia|F|5|5
Laureen|F|5|5
Lauretta|F|5|vintage
Lavina|F|5|vintage
Lavinia|F|5|mythological,vintage
Laylah|F|5|modern
Lazaro|M|5|modern
Leander|M|5|vintage
Leandra|F|5|modern
Leatha|F|5|vintage
Leatrice|F|5|vintage
Leena|F|5|modern
Legacy|U|5|5
Leif|M|5|modern
Leigha|F|5|modern
Lemuel|M|5|mythological,vintage
Lenard|M|5|vintage
Lennie|M|5|vintage
Lenny|M|5|5
Leone|F|5|vintage
Leonidas|M|5|modern
Leonor|F|5|vintage
Leonora|F|5|vintage
Leopoldo|M|5|modern
Leslee|F|5|5
Lesli|F|5|modern
Levon|M?|5|modern
Lexus|F|5|modern
Lianna|F|5|modern
Lida|F|5|vintage
Lilianna|F|5|modern
Lillianna|F|5|modern
Lilyana|F|5|modern
Linden|U|5|modern
Linnea|F|5|modern
Linnie|F|5|vintage
Linsey|F|5|modern
Linus|M|5|modern
Lisbeth|F|5|modern
Lisette|F|5|modern
Lissette|F|5|modern
Litzy|F|5|modern
Liv|F|5|modern
Livia|F|5|modern
Lizabeth|F|5|5
Lizeth|F|5|modern
Lolita|F|5|5
Lon|M|5|5
Lonny|M?|5|5
Lorelai|F|5|modern
Lorenza|U|5|5
Lorin|M|5|modern
Lorine|F|5|vintage
Lorri|F|5|5
Louann|F|5|5
Love|F?|5|5
Lovie|F|5|vintage
Loyal|M|5|5
LuAnne|F|5|5
Lucca|M?|5|modern
Lucero|F|5|modern
Lucie|F|5|modern
Lucien|M|5|modern
Lucio|M|5|modern
Lucius|M|5|modern
Lue|F|5|vintage
Lupita|F|5|modern
Lura|F|5|vintage
Lylah|F|5|modern
Lyman|M|5|vintage
Lyn|F?|5|5
Lyndsay|F?|5|modern
Lyra|F|5|5
Madalynn|F|5|modern
Madden|M?|5|modern
Maddie|F|5|modern
Madisen|F|5|modern
Madonna|F|5|5
Maegan|F|5|modern
Magaly|F|5|modern
Magdalene|F|5|vintage
Magnus|M|5|modern
Mahlon|M|5|biblical,vintage
Mai|F?|5|modern
Maira|F|5|modern,mythological
Maison|M?|5|modern
Makai|M|5|modern
Makena|F|5|modern
Malani|F|5|5
Malaya|F|5|modern
Malcom|M|5|modern
Maleah|F|5|modern
Maliah|F|5|modern
Malissa|F|5|5
Malka|F|5|modern
Marcela|F|5|modern
Marceline|F|5|5
Marcelino|M|5|modern
Marcell|M?|5|modern
Marcelle|F?|5|vintage
Marcello|M|5|modern
Marcellus|M|5|5
Margarette|F|5|vintage
Mariann|F|5|5
Mariano|M|5|modern
Maribeth|F|5|5
Mariel|F|5|modern
Marilee|F|5|5
Marin|F?|5|modern
Marita|F|5|5
Mariyah|F|5|modern
Marjory|F|5|vintage
Marleigh|F|5|modern
Marlen|F?|5|modern
Marlowe|U|5|modern
Marlyn|U|5|vintage
Marlys|F|5|vintage
Marnie|F|5|5
Marques|M|5|modern
Marquez|M|5|modern
Marshal|M|5|modern
Marvel|F|5|vintage
MaryJo|F|5|5
Mathilda|F|5|vintage
Maurine|F|5|vintage
Mauro|M|5|modern
Maxie|M?|5|vintage
Maxim|M|5|modern
Maximillian|M|5|modern
Maximo|M|5|modern
Maybelle|F|5|vintage
Mayson|M?|5|modern
Mazie|F|5|vintage
Meg|F|5|5
Melani|F|5|modern
Melia|F|5|modern,mythological
Mellissa|F|5|5
Melonie|F|5|5
Melvina|F|5|vintage
Menachem|M|5|modern
Merlyn|M|5|vintage
Merrick|M?|5|modern
Merritt|M|5|modern
Meryl|F?|5|5
Meta|F|5|mythological,vintage
Meyer|M|5|vintage
Miah|F|5|modern
Michal|U|5|biblical,modern
Michell|F|5|5
Mika|F?|5|modern
Mikael|M|5|modern
Milana|F|5|modern
Milena|F|5|modern
Milford|M|5|vintage
Mimi|F|5|5
Mireya|F|5|modern
Missy|F|5|5
Misti|F?|5|5
Mitch|M|5|5
Mittie|F|5|vintage
Miya|F|5|modern
Moira|F|5|modern,mythological
Monika|F|5|modern
Monserrat|F|5|modern
Montgomery|M|5|modern
Montserrat|F|5|modern
Mordechai|M|5|modern
Mose|M|5|vintage
Mozelle|F|5|vintage
Musa|M|5|modern
Mustafa|M|5|modern
Mylah|F|5|5
Myrtis|F|5|vintage
Mícheál|M|5|5
Nada|F|5|vintage
Nala|F|5|modern,mythological
Nalani|F|5|modern
Nanci|F|5|5
Nannette|F|5|5
Napoleon|M|5|vintage
Natalya|F|5|modern
Nathalia|F|5|modern
Nathaly|F|5|modern
Nathen|M|5|modern
Navy|F?|5|5
Naya|F|5|modern
Nedra|F|5|5
Nelle|F|5|vintage
Nelly|F|5|modern
Neveah|F|5|modern
Nevin|M?|5|modern
Newton|M|5|vintage
Nichelle|F|5|modern
Nicki|F|5|5
Nicky|M|5|5
Nicolle|F|5|5
Nikhil|M|5|modern
Niki|F|5|5
Nikole|F|5|modern
Nila|F|5|modern
Nixon|M|5|modern
Noelia|F|5|modern
Nollaig|F|5|5
Noor|F?|5|modern
Norine|F|5|vintage
Normand|M|5|vintage
Novella|F|5|vintage
Nya|F|5|modern
Nyah|F|5|modern
Nyasia|F|5|modern
Oaklee|F?|5|5
Oaklynn|F|5|5
Ocean|U|5|5
Ocie|F|5|vintage
Odis|M|5|vintage
Ofelia|F|5|5
Olen|M|5|mythological,vintage
Oleta|F|5|vintage
Olin|M|5|vintage
Oma|F|5|vintage
Omer|M|5|vintage
Ona|F|5|vintage
Onyx|M?|5|5
Oralia|F|5|5
Oren|M|5|vintage
Orin|M|5|vintage
Orpha|F|5|vintage
Orrin|M|5|vintage
Orval|M|5|vintage
Oswaldo|M|5|modern
Otha|M|5|vintage
Page|U|5|modern
Paityn|F|5|modern
Pamala|F|5|5
Patrica|F|5|5
Pattie|F|5|5
Pearline|F|5|vintage
Peggie|F|5|5
Pennie|F|5|5
Philomena|F|5|vintage
Pilar|F?|5|modern
Poppy|F|5|5
Princeton|M|5|modern
Priya|F|5|modern
Promise|F?|5|modern
Prudence|F|5|5
Quinten|M|5|modern
Raheem|M|5|modern
Ramsey|M|5|modern
Rashawn|M|5|modern
Raya|F|5|5
Rayan|M?|5|modern
Rayden|M?|5|modern
Rayford|M|5|5
Raylan|M?|5|modern
Raymon|M|5|vintage
Raymundo|M|5|modern
Rayne|F?|5|modern
Reanna|F|5|modern
Regis|M?|5|5
Reilly|U|5|modern
Renita|F|5|5
Reta|F|5|vintage
Rey|M?|5|modern
Reyes|M?|5|modern
Rhianna|F|5|modern
Rian|M?|5|modern
Richelle|F|5|5
Richie|M|5|5
Ricki|M|5|5
Rico|M|5|5
Ridge|M|5|5
Rihanna|F|5|modern
Rikki|F|5|modern
Rio|U|5|5
Rivka|F|5|modern
Riya|F|5|modern
Rob|M|5|5
Rod|M|5|5
Rodrick|M|5|5
Rogers|M|5|5
Roisin|F|5|modern
Rolland|M|5|vintage
Rollin|M|5|vintage
Roma|F|5|mythological,vintage
Rome|M?|5|5
Romina|F|5|modern
Romona|F|5|5
Rona|F|5|5
Ronaldo|M|5|modern
Roni|F?|5|5
Ronin|M|5|modern
Rosalina|F|5|5
Roseanna|F|5|modern
Roseanne|F|5|5
Rosendo|M|5|modern
Rosina|F|5|vintage
Rosita|F|5|5
Roxane|F|5|5
Roxann|F|5|5
Royalty|F?|5|modern
Rubi|F|5|modern
Rubie|F|5|vintage
Rubin|M|5|vintage
Rubye|F|5|vintage
Rupert|M|5|vintage
Russ|M|5|5
Ruthann|F|5|5
Ryley|U|5|modern
Sabina|F|5|modern
Sade|F|5|modern
Saint|M|5|5
Salena|F|5|modern
Salina|F|5|modern
Salome|F?|5|modern
Sami|M?|5|modern
Samira|F|5|modern
Samiyah|F|5|modern
Samual|M|5|modern
Sanaa|F|5|modern
Saniya|F|5|modern
Saniyah|F|5|modern
Sarahi|F|5|modern
Sariah|F|5|modern,mythological
Sarina|F|5|modern
Sarita|F|5|5
Sariyah|F|5|modern
Savana|F|5|modern
Scarlette|F|5|modern
Schuyler|M|5|modern
Scout|U|5|modern
Seamus|M|5|modern
Selene|F|5|modern,mythological
Semaj|M?|5|modern
Serina|F|5|modern
Sevyn|U|5|5
Shae|F?|5|modern
Shakira|F|5|modern
Shamar|M|5|modern
Shameka|F|5|modern
Shamika|F|5|modern
Shanda|F|5|5
Shanice|F|5|modern
Shanika|F|5|modern
Shaniqua|F|5|modern
Shaniya|F|5|modern
Shannan|F|5|5
Shanon|F?|5|5
Shanta|F|5|5
Shante|F|5|modern
Shantell|F|5|modern
Shaquille|M|5|modern
Sharla|F|5|5
Sharonda|F|5|modern
Sharyn|F|5|5
Shaylee|F|5|modern
Shelbi|F|5|modern
Shelbie|F|5|modern
Shelli|U|5|5
Shepherd|M|5|5
Sheridan|U|5|modern
Sherie|F|5|5
Sherlyn|F|5|modern
Sherrill|F?|5|5
Sherwood|M|5|vintage
Shimon|M|5|modern
Shira|F|5|modern
Shirlee|F?|5|vintage
Shlomo|M|5|modern
Shmuel|M|5|modern
Shon|M|5|5
Shonda|F|5|5
Shoshana|F|5|modern
Shyann|F|5|modern
Shyanne|F|5|modern
Shyla|F|5|modern
Simeon|M|5|biblical,modern
Slade|M|5|modern
Smith|M|5|modern
Socorro|F?|5|vintage
Sommer|F|5|modern
Soraya|F|5|modern
Stacia|F|5|5
Stan|M|5|5
Stanford|M|5|5
Stanton|M|5|5
Star|F|5|modern
Starla|F|5|5
Stefani|F|5|modern
Stephani|F|5|modern
Stephenie|F|5|5
Stephon|M|5|modern
Stone|M|5|modern
Storm|M?|5|modern
Stormy|F|5|modern
Sunshine|F|5|5
Susannah|F|5|5
Suzan|F|5|5
Suzanna|F|5|5
Syble|F|5|vintage
Sydnee|F|5|modern
Sydni|F|5|modern
Sydnie|F|5|modern
Syed|M|5|modern
Sylas|M|5|modern
Sylvie|F|5|5
Séamus|M|5|5
Tad|M|5|5
Tadeo|M|5|5
Taj|M?|5|modern
Taliyah|F|5|modern
Talmadge|M|5|vintage
Tamar|F?|5|biblical,modern
Tamela|F|5|5
Tana|F|5|5
Tanesha|F|5|modern
Taniya|F|5|modern
Tariq|M|5|modern
Tatianna|F|5|modern
Tawana|F|5|5
Taya|F|5|modern
Tayla|F|5|modern
Teena|F|5|5
Tegan|F?|5|modern
Tena|F|5|5
Tenley|F|5|modern
Tera|F|5|5
Terese|F|5|5
Teressa|F|5|5
Terrill|M|5|5
Tessie|F|5|vintage
Thad|M|5|5
Theda|F|5|vintage
Tiffanie|F?|5|modern
Tisha|F|5|5
Titan|M|5|modern,mythological
Tobin|M|5|modern
Tod|M|5|5
Tomás|M|5|5
Toney|M|5|5
Tonja|F|5|5
Torin|M|5|modern
Torrey|M?|5|5
Tosha|F|5|modern
Travon|M|5|modern
Tre|M|5|modern
Treasure|F|5|modern
Trena|F|5|5
Tressa|F|5|5
Tressie|F|5|vintage
Treva|F|5|5
Trever|M|5|modern
Trinidad|M?|5|vintage
Tripp|M|5|modern
Tristian|M|5|modern
Tru|U|5|5
Trystan|M?|5|modern
Twyla|F|5|5
Tye|M?|5|modern
Tylor|M|5|modern
Tyrese|M|5|modern
Tyron|M|5|modern
Tyshawn|M|5|modern
Una|F|5|vintage
Unique|F?|5|modern
Val|U|5|5
Valentine|M?|5|vintage
Valery|F?|5|modern
Valorie|F|5|5
Vanesa|F|5|modern
Velda|F|5|vintage
Venessa|F|5|modern
Venita|F|5|5
Venus|F|5|mythological
Verda|F|5|vintage
Verla|F|5|vintage
Verne|M?|5|vintage
Vernice|F|5|vintage
Vernie|U|5|vintage
Vesta|F|5|mythological,vintage
Vickey|F|5|5
Vienna|F|5|modern,mythological
Vihaan|M|5|modern
Vikki|F|5|5
Vina|F|5|vintage
Violeta|F|5|modern
Violette|F|5|modern
Vivien|U|5|modern
Vladimir|M|5|modern
Von|M?|5|5
Waldo|M|5|vintage
Wally|M?|5|5
Walton|M|5|vintage
Warner|M|5|vintage
Watson|M|5|5
Waverly|U|5|5
Wells|M|5|5
Wes|M|5|5
Westin|M|5|modern
Westley|M|5|modern
Whitley|F?|5|modern
Wilber|M|5|vintage
Wilder|M?|5|5
Wilfredo|M|5|modern
Williams|M|5|5
Wilton|M|5|vintage
Winfield|M|5|vintage
Winnifred|F|5|vintage
Wrenley|F|5|5
Wylie|M|5|modern
Xochitl|F|5|modern
Xzavier|M|5|modern
Yaakov|M|5|modern
Yael|U|5|biblical,modern
Yahaira|F|5|modern
Yajaira|F|5|modern
Yamilet|F|5|modern
Yamileth|F|5|modern
Yara|F|5|5
Yaritza|F|5|modern
Yasmeen|F|5|modern
Yazmin|F|5|modern
Yehuda|M|5|modern
Yessenia|F|5|modern
Yisroel|M|5|modern
Yitzchok|M|5|modern
Yoselin|F|5|modern
Yousef|M|5|modern
Yuliana|F|5|modern
Yuri|U|5|modern
Zack|M|5|modern
Zahra|F|5|modern
Zaid|M|5|modern
Zain|M|5|modern
Zainab|F|5|modern
Zakary|M|5|modern
Zaniyah|F|5|modern
Zariyah|F|5|modern
Zavier|M|5|modern
Zaylee|F|5|modern
Zeke|M|5|modern
Zena|F|5|5
Zina|F|5|5
Zola|F|5|modern
Zora|F|5|modern
Zyaire|M?|5|5
Aadhya|F|4|modern
Aadi|M|4|modern
Aadya|F|4|modern
Aakash|M|4|modern
Aalayah|F|4|modern
Aaleyah|F|4|modern
Aaliah|F|4|modern
Aaliya|F|4|modern
Aamir|M|4|modern
Aaniyah|F|4|modern
Aanya|F|4|modern
Aaralyn|F|4|modern
Aaren|M?|4|modern
Aarin|U|4|modern
Aariv|M|4|4
Aariz|M|4|modern
Aarna|F|4|modern
Aarron|M|4|modern
Aarush|M|4|modern
Aarya|F?|4|modern
Aaryan|M|4|modern
Aaryn|U|4|modern
Aayan|M|4|modern
Aayden|M|4|modern
Aayush|M|4|modern
Abbas|M|4|modern
Abbe|F|4|4
Abbi|F|4|modern
Abbigale|F|4|modern
Abbigayle|F|4|modern
Abbott|M|4|modern
Abbygail|F|4|modern
Abdallah|M|4|modern
Abdirahman|M|4|modern
Abdulaziz|M|4|modern
Abdullahi|M|4|modern
Abdulrahman|M|4|modern
Abdurrahman|M|4|modern
Abelardo|M|4|modern
Abella|F|4|modern
Abhinav|M|4|modern
Abhiram|M|4|modern
Abiel|M|4|modern
Abigael|F|4|modern
Abilene|F|4|modern
Abimael|M|4|modern
Abisai|M?|4|modern
Able|M|4|modern
Abra|F|4|modern
Abrahan|M|4|modern
Abran|M|4|modern
Abrar|U|4|modern
Abriana|F|4|modern
Abrianna|F|4|modern
Abriel|U|4|modern
Abriella|F|4|modern
Abrielle|F|4|modern
Abygail|F|4|modern
Acacia|F|4|modern
Acadia|F|4|modern
Acelynn|F|4|modern
Achilles|M|4|modern
Acie|M|4|vintage
Adah|F|4|biblical,modern
Adair|M?|4|modern
Adalberto|M|4|modern
Adalee|F|4|modern
Adaleigh|F|4|modern
Adalia|F|4|modern
Adalie|F|4|modern
Adalina|F|4|modern
Adalynne|F|4|modern
Adama|U|4|modern
Adamari|F|4|modern
Adamaris|F|4|modern
Adams|M|4|modern
Adara|F|4|4
Adarius|M|4|modern
Adaya|F|4|modern
Addalyn|F|4|modern
Addalynn|F|4|modern
Addelyn|F|4|modern
Addilynn|F|4|modern
Addisen|F|4|modern
Addy|F|4|modern
Addysen|F|4|modern
Adel|U|4|modern
Adelaida|F|4|modern
Adelbert|M|4|vintage
Adelene|F|4|vintage
Adelita|F|4|4
Adelyne|F|4|modern
Adem|M|4|modern
Adena|F|4|4
Adhara|F|4|4
Adi|U|4|modern
Adia|F|4|modern
Adian|M|4|modern
Adiel|M|4|modern
Adil|M|4|modern
Adilyn|F|4|modern
Adilynn|F|4|modern
Adin|M|4|modern
Adira|F|4|4
Adison|F?|4|modern
Adisyn|F|4|modern
Aditi|F|4|modern,mythological
Adlee|F|4|modern
Adleigh|F|4|modern
Adler|M?|4|modern
Adline|F|4|vintage
Adnan|M|4|modern
Adolf|M|4|vintage
Adolphus|M|4|vintage
Adonai|M?|4|modern
Adora|F|4|modern
Adore|F?|4|4
Adrain|M?|4|4
Adrean|U|4|modern
Adreanna|F|4|modern
Adriann|F?|4|modern
Adriano|M|4|modern
Adrielle|F|4|modern
Adriene|F|4|4
Adrina|F|4|modern
Adron|M|4|vintage
Adryan|M?|4|modern
Advaith|M|4|modern
Advik|M|4|modern
Adyn|M?|4|modern
Adyson|F|4|modern
Aedan|M|4|modern
Aeden|M|4|modern
Aerial|F|4|modern
Aeris|F|4|modern
Aeryn|F|4|modern
Africa|F|4|4
Agapito|M|4|vintage
Agastya|M|4|mythological
Aggie|F|4|vintage
Agustina|F|4|modern
Ahana|F|4|modern
Aharon|M|4|modern
Ahlam|F|4|modern
Ahmari|U|4|modern
Ahmir|M|4|modern
Ahna|F|4|modern
Ahron|M|4|modern
Ahsley|F|4|modern
Ahtziri|F|4|modern
Ahuva|F|4|modern
Aicha|F|4|modern
Aide|F|4|modern
Aiesha|F|4|modern
Aiko|F|4|4
Aila|F|4|4
Ailany|F|4|4
Ailene|F|4|vintage
Aili|F?|4|modern
Ailin|F|4|modern
Ailyn|F|4|modern
Aime|F?|4|modern
Ainara|F|4|4
Aine|F?|4|modern,mythological
Ainhoa|F|4|4
Ainslee|F|4|modern
Aira|F|4|4
Airam|F?|4|modern
Aishah|F|4|modern
Aisley|F|4|modern
Aislin|F|4|modern
Aislyn|F|4|modern
Aislynn|F|4|modern
Aixa|F|4|modern
Aiyanna|F|4|modern
Aiza|F|4|modern
Aizen|M|4|4
Aj|M|4|modern
Ajah|F|4|modern
Ajani|M?|4|modern
Ajay|M|4|modern
Akari|U|4|4
Akash|M|4|modern
Akasha|F|4|modern
Akayla|F|4|modern
Akeelah|F|4|modern
Akhil|M|4|modern
Akia|F?|4|modern
Akil|M|4|modern
Akilah|F|4|modern
Akiva|M|4|modern
Akram|M|4|modern
Aksel|M|4|modern
Akshara|F|4|modern
Akshay|M|4|modern
Alaa|F?|4|modern
Alahna|F|4|modern
Alaiah|F|4|4
Alain|M|4|modern
Alaine|F|4|4
Alaiya|F|4|4
Alaiyah|F|4|4
Alanah|F|4|modern
Alane|U|4|4
Alanis|F|4|modern
Alara|F|4|4
Alaric|M|4|modern,mythological
Alasia|F|4|modern
Alaska|F|4|4
Alastair|M|4|modern
Alaura|F|4|modern
Alayla|F|4|modern
Alaynah|F|4|modern
Alayne|F?|4|4
Alaysha|F|4|modern
Albertina|F|4|vintage
Albertine|F|4|vintage
Albin|M|4|vintage
Albina|F|4|vintage
Albino|M|4|vintage
Alcide|M|4|vintage
Alda|F|4|vintage
Aldair|M|4|modern
Alder|M|4|4
Aldon|M|4|vintage
Alea|F|4|modern
Alean|F|4|vintage
Alease|F|4|vintage
Aleck|M|4|modern
Aleczander|M|4|modern
Aleda|F|4|vintage
Aleeah|F|4|modern
Aleen|F|4|modern
Aleesha|F|4|modern
Aleeya|F|4|modern
Aleeyah|F|4|modern
Aleeza|F|4|modern
Aleia|F|4|4
Aleida|F|4|modern
Aleigha|F|4|modern
Aleisha|F|4|modern
Alejandrina|F|4|modern
Alek|M|4|modern
Aleksandar|M|4|modern
Aleksander|M|4|modern
Aleksandr|M|4|modern
Aleksandra|F|4|modern
Alekzander|M|4|modern
Alen|M|4|modern
Aleshia|F|4|modern
Alessa|F|4|modern
Alessio|M|4|4
Alethea|F|4|4
Alethia|F|4|4
Aletta|F|4|modern
Alexandros|M|4|modern,mythological
Alexavier|M|4|modern
Alexcia|F|4|modern
Alexei|M?|4|modern
Alexie|F?|4|modern
Alexius|F?|4|modern
Alexsander|M|4|modern
Alexsandra|F|4|modern
Alexsis|F?|4|modern
Alexxis|F|4|modern
Alexys|F?|4|modern
Alexzandra|F|4|modern
Alexzandria|F|4|modern
Aleya|F|4|modern
Aleyah|F|4|modern
Aleyda|F|4|modern
Aleyna|F|4|modern
Alf|M|4|mythological,vintage
Alfie|M?|4|4
Alfonse|M|4|vintage
Alfonza|M|4|4
Alford|M|4|vintage
Alfredia|F|4|4
Algie|M?|4|vintage
Alias|M|4|4
Alica|F|4|modern
Alicea|F|4|modern
Alicen|F|4|modern
Alida|F|4|4
Alika|U|4|modern
Alise|F|4|modern
Alishia|F|4|modern
Alisia|F|4|modern
Alistair|M|4|modern
Alister|M|4|modern
Alita|F|4|4
Alitzel|F|4|4
Aliviah|F|4|modern
Alix|F?|4|modern
Aliyana|F|4|modern
Alizabeth|F|4|modern
Alizae|F|4|modern
Alizah|F|4|modern
Alizay|F|4|modern
Alla|F|4|vintage
Allana|F|4|modern
Allean|F|4|vintage
Allee|F|4|modern
Allegra|F|4|modern
Allena|F|4|modern
Alley|F|4|modern
Alli|F|4|modern
Alline|F|4|vintage
Allisa|F|4|modern
Allissa|F|4|modern
Allisson|F|4|modern
Allister|M|4|modern
Allisyn|F|4|modern
Alliyah|F|4|modern
Allysa|F|4|modern
Almeda|F|4|vintage
Almeta|F|4|vintage
Almira|F|4|vintage
Almon|M|4|vintage
Alois|M?|4|vintage
Alon|M|4|modern
Alona|F|4|modern
Alonna|F|4|modern
Alonza|M|4|4
Alphonzo|M|4|4
Alston|M|4|modern
Altha|F|4|vintage
Alvah|M|4|vintage
Alvan|M|4|vintage
Alvena|F|4|vintage
Alvera|F|4|vintage
Alverta|F|4|vintage
Alvie|M|4|vintage
Alvino|M|4|4
Aly|U|4|modern
Alya|F|4|4
Alyah|F|4|modern
Alyana|F|4|modern
Alyanna|F|4|modern
Alyiah|F|4|modern
Alyna|F|4|modern
Alys|F|4|vintage
Alyshia|F|4|modern
Alysse|F|4|modern
Alyssia|F|4|modern
Alysson|F|4|modern
Alyx|F?|4|modern
Alyza|F|4|modern
Ama|F|4|modern
Amaan|M|4|modern
Amada|F|4|modern
Amadeo|M|4|4
Amadeus|M|4|modern
Amado|M|4|4
Amador|M|4|modern
Amadou|M|4|modern
Amaia|F|4|4
Amairani|F|4|modern
Amairany|F|4|modern
Amaiya|F|4|modern
Amal|F?|4|modern
Amalie|F|4|modern
Aman|M?|4|modern
Amando|M?|4|modern
Amarah|F|4|modern
Amaree|U|4|modern
Amaria|F|4|modern
Amariah|F|4|modern
Amariana|F|4|modern
Amarie|F?|4|modern
Amarii|U|4|modern
Amarion|M|4|modern
Amaryllis|F|4|modern
Amauri|U|4|modern
Amaury|M|4|modern
Ambar|F|4|modern
Amberlee|F|4|modern
Amberlyn|F|4|modern
Amberlynn|F|4|modern
Ambria|F|4|modern
Ambrosia|F|4|modern,mythological
Amee|F|4|4
Ameen|M|4|modern
Ameena|F|4|modern
Ameera|F|4|modern
Ameerah|F|4|modern
Amel|U|4|modern
Amen|U|4|modern
Amena|F|4|modern
Amer|M|4|modern
Amera|F|4|modern
Amere|M?|4|modern
Americo|M|4|vintage
Amerie|F|4|modern
Ames|M|4|modern
Amethyst|F|4|modern
Ameya|F?|4|modern
Amiah|F|4|modern
Amias|M|4|4
Amiee|F|4|4
Amiel|M|4|modern
Amil|M?|4|modern
Amila|F|4|modern
Amilia|F|4|modern
Amin|M|4|modern
Aminata|F|4|modern
Amiracle|F|4|modern
Amiri|U|4|4
Amit|M?|4|modern
Amity|F|4|4
Ammar|M|4|modern
Ammie|F|4|4
Ammon|M|4|modern,mythological
Ammy|F|4|modern
Amna|F|4|modern
Amon|M|4|modern
Amoni|F?|4|modern
Amor|F?|4|modern
Amore|F?|4|modern
Amory|M|4|modern
Amoura|F|4|4
Amparo|F|4|vintage
Amrita|F|4|modern
Amyah|F|4|modern
Amyiah|F|4|modern
Amyra|F|4|modern
An|U|4|modern
Anabell|F|4|modern
Anahy|F|4|modern
Anai|F|4|modern
Anaiah|F|4|modern
Anaiya|F|4|modern
Anaiyah|F|4|modern
Analeah|F|4|modern
Analee|F|4|modern
Analeigh|F|4|modern
Anali|F|4|modern
Analicia|F|4|modern
Analiese|F|4|modern
Analisa|F|4|modern
Analise|F|4|modern
Analiyah|F|4|modern
Analy|F|4|modern
Anamaria|F|4|modern
Anamarie|F|4|modern
Anand|M|4|modern
Ananda|F?|4|modern
Ananya|F|4|modern
Anari|F?|4|modern
Anas|M|4|modern
Anastacio|M|4|vintage
Anastasios|M|4|4
Anay|U|4|modern
Anayah|F|4|modern
Anayeli|F|4|modern
Ancil|M|4|vintage
Andee|F|4|modern
Ander|M|4|4
Andersen|U|4|modern
Andon|M|4|modern
Andrae|M|4|modern
Andraya|F|4|modern
Andreana|F|4|modern
Andree|U|4|4
Andrei|M|4|modern
Andreina|F|4|modern
Andrey|M|4|modern
Andreya|F|4|modern
Andrez|M|4|modern
Andriana|F|4|modern
